,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
7617,9935,12,0,2,2,13,0,0,0,1,1,1,290,302,316,434,886,1229,0,0,180,778,1171,2294,0
7618,9936,14,0,1,1,22,1,1,1,1,1,1,1459,1119,1470,1213,1251,1091,896,1480,1288,1339,963,1661,0
7619,9937,5,0,2,2,3,2,2,2,4,2,2,6021,7096,7572,7531,7722,7527,3592,1861,0,933,1755,913,0
7620,9939,3,0,3,2,5,3,1,4,2,1,1,86,9187,1073,805,4641,362,6324,0,0,4727,0,0,0
7621,9940,15,1,1,1,21,1,4,4,1,2,1,576,1081,932,925,966,863,627,0,824,0,667,0,0
7622,9941,5,0,3,1,37,2,2,2,0,0,1,12587,12759,316,317,335,4622,1963,0,0,0,4673,0,0
7623,9942,0,1,2,1,1,2,2,2,2,2,2,4231,4026,4256,4336,4365,4594,950,942,423,323,653,0,0
7624,9943,6,0,3,2,5,3,4,2,2,2,2,13848,13596,11943,6321,6716,7236,0,3562,3593,1783,1755,1541,0
7625,9944,20,1,2,2,7,2,2,2,2,2,2,13949,13972,14074,14214,14172,14052,2402,2375,2169,2227,2252,2723,0
7626,9946,0,1,2,1,2,3,5,4,4,3,2,5095,4682,4329,4895,4702,4619,0,0,2511,0,450,913,0
7627,9947,31,1,1,2,23,1,1,1,2,2,1,5168,3768,6145,10326,3280,2702,4674,5810,5760,939,3301,3963,0
7628,9948,17,0,2,2,8,1,1,2,1,1,1,2217,13956,6560,891,4085,2747,6611,3024,778,4503,3341,3462,0
7629,9949,31,0,2,1,13,1,2,2,1,1,1,14004,13923,2641,713,14485,348,1494,668,555,5813,0,122,0
7630,9952,5,0,1,2,10,2,2,2,2,2,2,2718,3623,4094,4872,5547,5808,2402,1592,2511,2459,1755,3385,0
7631,9953,26,1,1,2,7,2,2,2,2,2,2,10605,11519,11445,10938,11450,11581,4716,4652,4784,4942,4828,4552,0
7632,9954,11,1,2,2,38,4,2,2,2,2,2,15975,17514,13500,13440,13099,12738,1995,2923,1655,1677,1640,1478,0
7633,9956,26,0,2,2,10,2,2,2,2,2,2,13885,13014,11723,11134,10273,8274,1619,1592,1769,1783,1755,5659,0
7634,9957,2,0,2,1,37,1,1,4,4,1,1,7641,7602,433,317,9493,1251,6125,0,0,5487,1424,0,0
7635,9958,18,1,2,1,21,0,0,0,0,0,0,510,1127,700,1552,2529,1534,907,394,1822,3164,1614,2832,0
7636,9959,18,0,2,2,5,5,4,4,2,2,3,17847,17734,17406,17290,17118,16718,4047,5,3601,4632,10,3389,0
7637,9960,3,0,3,2,23,4,4,4,2,2,2,9038,9527,9388,9591,9879,362,2838,0,517,547,0,0,0
7638,9961,5,1,2,1,13,2,2,2,2,2,2,10809,10594,10203,6921,5918,6065,1619,1592,857,531,929,913,0
7639,9962,15,0,1,2,5,2,2,4,4,3,3,17918,18214,18117,17980,17686,17306,5872,3784,3950,3635,3394,0,0
7640,9963,3,1,1,2,2,6,6,5,4,4,3,9398,9233,9085,9993,9835,10052,146,0,2169,0,1755,0,0
7641,9964,6,0,1,2,3,2,2,2,2,1,1,4036,4767,8782,383,480,2266,2402,5822,0,235,2713,4722,0
7642,9966,18,0,3,1,14,2,2,2,2,2,2,17173,13043,12101,11042,10584,8391,1853,1351,1033,1096,929,482,0
7643,9968,20,1,1,1,9,3,0,0,0,0,1,273,302,316,317,335,3027,0,0,0,0,3665,0,0
7644,9970,19,0,2,1,37,4,2,2,2,2,2,18063,18033,17976,16846,16590,16416,4286,3945,2721,2698,2714,3385,0
7645,9971,17,0,2,2,21,2,2,2,2,2,2,16709,16456,16530,16000,15798,15734,3090,3622,2912,2749,3394,2417,0
7646,9972,28,0,1,2,8,2,2,2,2,2,2,18058,17665,17438,17414,17168,16968,3392,3352,2942,2883,2893,2933,0
7647,9973,29,1,3,1,22,1,1,1,1,1,1,1538,552,561,552,574,901,281,262,331,357,721,510,0
7648,9974,24,0,2,1,23,2,2,2,2,2,2,7726,7164,7353,5866,5985,6025,1045,935,857,933,929,913,0
7649,9975,11,1,2,1,3,2,2,2,2,2,3,11042,11202,11294,11681,11977,11613,2118,1288,1351,3011,0,2417,0
7650,9976,14,1,1,2,6,2,2,2,2,2,2,17740,17627,17642,19267,17292,16781,4244,4189,3593,3441,3635,2775,0
7651,9978,10,0,3,2,11,4,4,2,2,2,2,16771,16306,5095,4587,3670,3528,183,1050,205,275,472,5266,0
7652,9979,2,1,3,1,33,2,2,4,2,2,3,3382,3914,3432,3712,4250,4014,2402,0,2511,1783,0,3567,0
7653,9980,12,1,2,2,6,4,2,2,2,2,2,12797,12808,12978,13216,13260,13171,1619,1592,1516,1783,1529,1486,0
7654,9981,12,0,1,2,9,3,0,1,1,0,0,273,302,1537,317,335,362,0,1583,0,0,0,0,0
7655,9982,13,1,2,2,4,3,4,4,4,2,2,2649,2520,4436,2863,2915,2647,0,3985,0,156,284,63,0
7656,9983,0,0,2,2,3,2,2,4,4,1,2,3619,4268,4090,317,4641,4691,2039,0,857,4727,326,154,0
7657,9984,10,0,1,2,10,2,2,4,4,1,1,8786,9234,9310,9515,386,1033,2402,645,0,933,929,913,0
7658,9986,13,1,1,2,5,0,0,0,0,0,1,273,302,316,560,335,1666,0,0,342,0,1805,0,0
7659,9987,24,0,2,1,17,2,2,2,2,2,2,17957,18166,18321,18251,17777,17496,6047,5964,4998,4653,4915,4584,0
7660,9989,6,1,1,1,22,1,5,4,2,2,1,575,508,633,508,416,574,0,217,0,0,298,0,0
7661,9990,2,0,2,1,24,6,5,4,2,2,2,7718,7513,7328,7320,7341,7460,0,0,0,0,355,0,0
7662,9991,5,1,2,2,8,2,2,2,2,2,2,11373,11235,10797,7431,7236,7347,1626,992,592,786,807,913,0
7663,9992,23,1,1,2,10,2,2,2,2,2,2,7468,7609,7688,8203,8186,8157,1313,1319,1776,933,929,913,0
7664,9993,6,0,1,2,8,2,2,2,2,3,3,10816,10963,11477,12272,12397,12417,1619,2803,2972,1643,1755,0,0
7665,9996,26,0,1,2,9,2,2,2,2,2,2,5645,5894,6199,6518,7244,7775,1619,1592,857,1783,1755,1760,0
7666,9997,22,1,1,2,20,1,1,0,0,0,0,1806,302,316,317,335,362,0,0,0,0,0,0,0
7667,9998,13,1,1,2,6,0,0,0,0,0,0,2962,277,2404,317,793,1991,0,3017,0,659,2295,783,0
7668,9999,30,0,1,2,8,2,2,2,2,2,2,20414,20079,19556,18917,18312,17620,5658,5218,4345,4662,4106,3417,0
7669,10001,3,1,2,2,4,3,4,4,4,3,3,8657,8750,8897,9001,9515,9176,1240,837,0,1933,0,2104,0
7670,10003,5,0,3,2,5,4,4,4,2,2,2,7900,7996,7906,8243,8348,8321,1432,0,812,801,879,739,0
7671,10004,20,1,3,1,21,2,2,2,2,3,1,1269,1353,1216,1418,874,979,991,748,582,0,819,2050,0
7672,10005,5,0,2,2,2,2,2,2,2,2,1,11734,12748,12512,7262,5487,5898,5165,1747,1049,3011,5060,4552,0
7673,10006,28,1,1,2,10,0,0,0,0,0,0,1273,302,932,317,786,362,0,612,0,650,0,352,0
7674,10007,5,1,1,2,22,2,2,2,2,2,2,11036,10673,8569,7747,7423,6548,1250,914,599,641,612,451,0
7675,10008,18,1,3,1,10,0,0,0,0,0,0,407,1304,1297,795,335,362,1204,1175,661,0,0,0,0
7676,10011,2,0,2,2,9,2,2,2,2,2,2,7372,7267,7329,7493,7713,7648,1045,925,606,807,1845,1115,0
7677,10015,5,1,3,1,10,2,2,2,2,2,2,12638,11187,11270,9818,10105,9695,1505,1472,899,1013,1009,983,0
7678,10020,3,1,2,2,6,4,2,2,0,0,0,9375,1358,316,317,335,362,660,0,0,0,0,0,0
7679,10021,26,0,2,1,17,1,1,1,1,1,1,6737,3078,9096,1085,1873,1343,3940,6235,1157,2250,1324,2160,0
7680,10022,20,0,1,1,19,1,1,1,1,1,1,2650,2191,4202,2494,2562,2571,2703,4967,3284,3221,3153,4667,0
7681,10023,29,1,2,2,20,1,1,1,1,1,1,3626,3495,960,2416,1792,2218,4403,633,3162,2128,2644,2558,0
7682,10024,3,0,2,2,6,2,2,2,2,2,2,4740,4868,5062,5117,5212,5234,1138,1132,511,563,414,423,0
7683,10025,26,1,2,3,17,1,1,1,1,1,2,3978,3846,3745,3700,8462,6601,4716,4652,4582,5408,1755,343,0
7684,10026,18,1,2,2,14,0,0,0,1,1,0,273,302,316,1559,311,340,0,0,1833,0,0,0,0
7685,10028,11,0,3,2,3,2,2,2,2,2,2,15190,11940,4041,12268,12367,12283,1143,1504,6113,1783,1612,1275,0
7686,10029,35,0,1,2,8,2,2,2,2,2,2,19465,19166,18150,18011,17634,17409,4787,4189,4029,3841,3783,3385,0
7687,10030,2,1,2,2,1,1,4,4,1,1,1,576,631,312,558,1934,6370,0,0,343,2330,5120,303,0
7688,10032,14,1,3,1,14,2,2,2,2,2,2,11709,17158,16854,16845,15966,15789,6638,3121,3435,2803,2790,2844,0
7689,10033,5,1,2,2,19,1,1,1,0,0,0,6039,2596,316,317,335,362,3306,0,0,0,0,0,0
7690,10034,13,0,3,2,32,1,1,1,0,0,0,3803,3355,1212,3003,1788,1694,4265,1044,3946,2186,1932,3047,0
7691,10036,4,1,1,2,3,1,1,0,0,0,0,7126,302,316,317,335,362,0,0,0,0,0,0,0
7692,10037,13,1,1,2,8,1,1,2,2,2,2,510,16362,16254,16160,15917,15727,6698,3245,2821,2867,2798,2745,0
7693,10038,7,1,2,1,19,2,2,2,2,2,2,11087,11244,11523,12005,12279,12339,1655,1642,1615,2459,1958,1461,0
7694,10039,25,0,1,2,9,2,2,2,2,2,2,3457,4494,5165,6026,8264,8661,3592,3541,3117,4626,2983,3385,0
7695,10040,15,1,5,1,4,4,2,2,2,2,2,18736,17375,8952,16348,15460,15199,2749,1476,6343,2795,2425,1909,0
7696,10041,30,0,2,2,10,2,2,2,2,2,2,20360,20031,19769,17439,17037,16656,5561,5699,3620,3448,3438,2450,0
7697,10042,2,0,2,2,3,0,0,0,0,0,1,133,7070,1110,2841,335,5996,6026,645,3754,0,5074,0,0
7698,10043,2,1,2,2,2,1,2,2,2,2,2,3594,3778,4010,6869,7000,11018,851,837,4953,492,4591,540,0
7699,10046,22,0,1,2,10,0,0,0,0,0,0,471,510,515,963,1499,1151,239,216,886,1717,1061,1357,0
7700,10047,30,0,1,2,11,1,1,1,1,1,1,1607,1600,1745,1618,5639,862,1700,1972,1939,5044,666,4238,0
7701,10048,12,0,1,2,17,2,2,2,2,2,1,12922,10677,7229,4114,5539,2411,1216,1414,1328,5016,2983,2328,0
7702,10050,21,1,2,1,21,1,1,1,0,0,0,2600,512,316,317,335,362,240,0,0,0,0,0,0
7703,10052,6,1,1,2,2,2,2,2,2,2,2,8849,8878,9058,9433,9507,9414,1110,1083,866,973,976,779,0
7704,10055,18,1,3,1,22,3,1,1,1,0,0,273,3851,1092,317,335,362,4727,837,0,0,0,0,0
7705,10057,31,1,1,2,11,3,0,1,2,2,0,273,302,514,505,228,254,0,214,0,0,0,1101,0
7706,10058,13,0,3,1,27,2,2,4,1,1,1,5157,6644,2961,2018,4800,3965,5351,3,2550,4802,4415,3933,0
7707,10059,16,1,2,2,4,2,2,2,2,2,2,18669,18142,17935,17113,16597,16214,4716,4353,3593,3441,3394,4648,0
7708,10060,2,0,2,2,8,2,2,2,2,2,2,7053,7345,7078,7575,7579,7472,1336,935,857,744,641,681,0
7709,10061,7,0,3,2,32,2,2,2,2,2,2,5632,5754,5856,6028,6148,6196,1197,898,496,549,542,561,0
7710,10062,13,1,2,1,6,1,1,1,1,2,2,778,302,566,618,12098,11977,0,267,415,5688,1529,1535,0
7711,10063,31,1,2,1,19,2,2,2,2,2,2,19253,15602,16544,15228,14588,12753,5147,5964,4953,3841,3394,3385,0
7712,10065,18,1,3,1,20,1,1,1,1,0,1,2334,2888,3020,317,335,3629,3706,3879,0,0,4219,0,0
7713,10066,3,1,3,1,22,3,4,4,4,3,3,5302,5272,5368,5461,5393,5599,660,837,559,0,1201,913,0
7714,10067,5,1,2,1,18,2,2,2,2,3,2,4907,5015,5215,5509,5434,5551,897,935,1049,0,740,540,0
7715,10068,21,1,1,2,6,1,1,1,1,1,1,426,903,1617,792,758,2146,607,1745,657,613,2528,0,0
7716,10070,2,1,2,1,37,2,2,2,2,2,2,7285,7018,6793,6419,6139,6069,962,890,513,545,536,498,0
7717,10072,6,1,2,2,3,3,0,0,0,1,1,273,302,316,317,407,744,0,0,0,135,505,1072,0
7718,10073,31,1,2,1,14,2,2,1,2,2,1,5698,3928,4827,6377,4759,2165,697,5361,4417,3441,2574,4974,0
7719,10074,8,0,2,2,19,2,2,2,1,1,1,15457,14054,13841,712,919,627,2560,2375,857,933,366,2749,0
7720,10075,20,1,2,1,19,1,1,1,1,2,1,3722,9758,5097,3657,975,4145,6358,5585,4556,0,4488,0,0
7721,10076,18,0,1,2,6,2,2,2,2,2,2,16270,16213,16319,16353,16168,15982,3420,3541,3117,3011,2983,3060,0
7722,10079,0,0,2,2,2,2,2,1,1,2,2,6705,4020,1349,4431,4501,4411,690,1273,4952,379,316,93,0
7723,10080,5,0,2,2,9,2,2,2,2,2,1,12819,12924,3567,3572,3688,4622,2026,645,117,339,4731,456,0
7724,10081,21,0,3,1,12,2,2,2,2,2,2,11248,11418,9491,10006,8430,7926,4766,2402,4970,6,58,2978,0
7725,10082,2,1,4,2,1,2,2,2,2,2,2,6625,6491,6679,6895,3877,362,1143,837,857,933,0,0,0
7726,10083,5,0,2,2,10,2,2,2,2,2,0,11887,11868,12431,11740,335,362,2409,3684,1715,0,0,0,0
7727,10084,29,0,1,2,22,2,2,2,2,2,2,19571,19476,19332,19045,18648,18328,5897,5058,4953,4626,4591,3385,0
7728,10085,5,1,2,1,20,2,2,2,2,2,2,8416,8504,8847,9223,9434,9509,1085,1377,858,990,991,3688,0
7729,10086,18,0,2,2,4,2,2,2,2,2,1,2604,2906,3293,3439,3209,5138,1620,1592,875,3897,4868,3400,0
7730,10087,20,1,2,1,23,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
7731,10088,14,0,2,1,27,2,2,2,2,2,2,15392,15387,15461,15555,15445,15751,2402,2432,2687,3150,4856,0,0
7732,10089,6,1,2,2,13,2,2,2,2,2,2,13576,13633,13546,12594,9552,9290,2402,1833,857,1030,1201,938,0
7733,10090,11,0,2,2,3,2,2,2,2,2,2,16123,15987,15849,11281,11468,11388,2965,2931,1262,1783,1755,2600,0
7734,10091,5,0,2,2,7,2,2,2,2,2,2,6715,6626,10630,6913,7083,7220,1347,6028,581,643,681,571,0
7735,10092,13,1,2,2,6,1,1,1,1,1,1,510,552,561,552,574,604,281,262,331,357,337,353,0
7736,10093,2,0,1,2,2,2,2,2,2,2,2,4218,4502,4899,4928,4753,136,1143,1592,0,0,0,0,0
7737,10096,34,1,1,2,9,1,1,0,0,0,0,2903,13554,6754,5440,11907,8472,6582,5899,5400,5675,5355,5203,0
7738,10097,23,1,2,1,25,1,1,1,1,1,1,2293,2187,882,2923,1689,4608,3070,564,3846,1978,4666,4844,0
7739,10099,5,0,1,1,17,1,1,1,1,1,1,1820,2098,3838,2564,2438,2714,2520,4739,3373,3036,3311,2813,0
7740,10100,3,0,2,2,10,4,2,2,2,2,1,8066,7939,661,383,309,449,660,334,0,553,172,3484,0
7741,10101,17,0,1,2,8,3,0,0,0,1,1,273,302,316,317,999,362,0,0,0,948,0,0,0
7742,10102,5,1,2,2,11,3,4,2,2,2,2,12323,11967,12332,4002,4061,4422,0,2375,857,933,929,913,0
7743,10105,11,0,2,1,18,2,2,2,2,2,2,12357,10765,10173,10853,10407,10623,2409,2375,2511,2459,2983,2417,0
7744,10106,17,0,1,2,6,2,2,2,2,2,2,17784,17702,17658,17435,17197,17013,3905,3610,3568,3481,3415,4774,0
7745,10107,16,0,1,1,26,0,0,0,0,0,0,1276,1268,313,314,1148,362,1146,0,0,1191,0,0,0
7746,10108,2,1,2,1,16,6,5,4,2,2,2,7493,7200,6934,6829,6834,6767,0,0,0,0,0,3192,0
7747,10109,4,0,1,2,3,2,2,2,4,2,2,10334,9997,10682,10949,11136,11084,1240,4251,0,1783,1529,1275,0
7748,10110,26,1,2,2,8,0,0,0,0,0,0,2652,934,1004,1576,1701,1888,629,701,1861,1990,2152,0,0
7749,10111,26,1,3,1,31,2,2,2,2,2,2,19735,19504,19309,19029,18620,18300,4876,4166,4204,4088,4027,5413,0
7750,10112,24,0,1,2,27,3,5,6,5,3,2,19251,19180,19019,18680,18213,17850,5801,3985,0,0,4463,3839,0
7751,10113,23,1,2,1,17,0,0,0,0,0,0,5321,4447,1557,3178,2190,1706,5132,1627,4154,2692,1869,1913,0
7752,10114,5,0,2,1,24,1,1,1,1,0,0,2854,3590,2062,317,335,362,4513,2499,0,0,0,2406,0
7753,10115,3,0,2,1,10,2,2,2,2,2,2,9261,9229,9541,9717,9816,9776,1451,1347,1006,967,1130,966,0
7754,10116,30,0,1,2,16,2,2,2,2,2,2,12926,12976,13068,12175,12202,6239,2402,2386,502,555,568,527,0
7755,10117,10,1,1,2,3,1,1,4,1,1,3,3841,5884,3614,4949,5896,3463,5821,0,5231,4780,0,5249,0
7756,10118,13,0,1,2,5,2,1,2,2,2,2,2659,16040,15814,14459,12074,4988,6714,3541,2511,4873,4591,2723,0
7757,10119,18,1,1,2,20,2,2,2,2,2,0,3547,3766,3996,4036,3888,4210,777,774,258,347,929,0,0
7758,10121,13,1,1,2,4,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
7759,10122,5,1,2,1,36,1,1,1,0,0,0,351,470,316,317,335,362,200,0,0,0,0,2161,0
7760,10124,14,0,3,1,14,2,2,2,0,0,0,18116,17982,316,317,335,362,3806,0,0,0,0,0,0
7761,10125,6,0,2,2,9,2,1,1,1,1,2,10887,552,561,317,5936,5954,281,262,0,5139,929,344,0
7762,10126,3,0,2,1,2,1,1,1,1,1,1,510,552,561,317,845,362,281,262,0,726,0,0,0
7763,10128,25,1,2,1,19,3,4,4,0,0,1,3656,968,316,317,335,1439,4,0,0,0,1455,0,0
7764,10129,2,0,2,1,32,0,0,0,0,0,0,10162,9603,8650,8190,8208,287,0,0,0,0,112,5093,0
7765,10131,21,1,2,2,8,2,2,2,2,2,2,15787,15760,15843,15942,15723,15653,3088,3024,3117,4626,3394,2417,0
7766,10132,13,0,2,2,7,1,1,1,1,0,0,503,664,666,437,367,290,385,363,183,93,77,0,0
7767,10135,14,0,2,2,15,2,2,2,2,2,3,13612,13730,13812,14034,14285,13986,2402,1861,2511,4062,0,2417,0
7768,10136,22,1,2,3,29,2,2,2,2,2,2,17771,17193,13184,13431,12847,12851,3715,1592,1769,1783,2565,1761,0
7769,10139,5,1,2,1,3,2,2,2,2,2,2,10363,9547,8760,9248,9430,9617,1143,1129,1005,1030,1240,875,0
7770,10140,2,0,2,2,9,2,2,2,2,2,2,7377,6939,7024,7383,7440,4622,1040,792,472,564,542,0,0
7771,10141,23,0,3,2,16,1,2,2,2,1,2,10297,10146,11108,7920,13917,11651,1336,5068,3593,5781,3397,2432,0
7772,10143,6,1,2,2,3,3,0,1,1,0,0,273,302,1359,848,438,2056,0,1289,726,977,2387,2879,0
7773,10145,13,0,3,1,19,1,2,1,1,0,0,2050,1849,1165,317,335,362,660,965,0,0,0,0,0
7774,10146,2,1,2,2,6,2,2,1,4,3,3,6544,302,8543,8880,8786,9106,0,6180,857,0,1993,1101,0
7775,10147,15,1,1,2,2,1,1,1,1,1,0,393,3416,4856,2106,1227,2886,4326,5373,2928,1308,3536,2311,0
7776,10148,32,0,2,1,11,2,2,2,2,2,2,11117,8890,8268,8340,7793,362,1171,2394,1790,1783,0,5690,0
7777,10149,3,0,2,2,5,2,2,2,2,3,2,8750,8181,8277,8831,8740,9059,3545,1592,1856,0,2128,1639,0
7778,10150,8,0,2,2,8,3,4,2,2,2,2,14900,14900,14937,12927,12986,12979,2409,3610,1770,2459,2425,2417,0
7779,10153,14,1,1,2,31,1,1,1,1,0,0,1163,302,960,317,335,362,0,633,0,0,0,0,0
7780,10154,6,1,3,1,27,2,2,2,2,2,2,13548,12973,10544,10946,10745,10605,1619,1504,1328,1213,1201,1188,0
7781,10155,15,0,1,2,14,1,1,0,1,2,2,3240,302,316,4817,4855,362,0,0,5178,0,0,0,0
7782,10156,13,0,5,2,25,4,2,2,2,2,2,15305,13525,10660,10985,10973,10762,2021,1225,1144,1298,1283,1760,0
7783,10157,2,0,2,2,20,2,2,2,2,2,2,6940,6933,6584,6161,6456,6286,1619,1592,857,2459,1755,2417,0
7784,10158,31,0,2,1,22,1,1,1,1,1,1,2875,1885,1569,1527,1808,921,2181,1651,1787,2149,754,2458,0
7785,10159,9,0,2,1,21,1,1,0,0,0,0,770,302,316,317,335,362,0,0,0,0,0,0,0
7786,10162,3,0,3,1,38,2,2,2,2,2,2,9258,9163,7746,7913,7988,6648,1049,903,606,805,636,763,0
7787,10164,3,1,1,2,3,2,2,2,2,2,2,9170,8870,8839,9065,8970,8739,1104,1046,814,935,770,2234,0
7788,10165,22,1,2,1,24,3,1,2,1,2,1,273,3193,3457,11749,10186,5313,4051,865,6153,567,4923,637,0
7789,10167,30,0,1,1,9,1,1,1,1,1,1,682,938,1503,349,764,3776,632,1536,70,622,4321,1369,0
7790,10168,16,1,2,1,9,2,2,2,0,0,0,3016,3198,1087,750,1454,461,805,839,606,1643,158,2761,0
7791,10169,0,0,2,2,4,2,2,2,2,2,2,3038,3342,3529,2987,3142,165,848,645,94,456,152,3385,0
7792,10173,5,1,2,1,9,2,2,2,2,2,2,11129,10970,5613,5516,5059,5440,1605,684,857,933,2425,913,0
7793,10174,13,1,1,2,5,1,1,4,2,2,2,4698,4696,3974,3443,2991,3224,1927,0,159,181,1975,1522,0
7794,10175,18,1,1,1,17,1,1,1,1,1,1,8965,5424,5986,317,9494,3813,5674,5781,0,5488,4345,4910,0
7795,10177,35,1,1,2,6,2,2,2,1,1,1,9502,10336,8135,2098,2134,4799,4414,3221,2670,2616,4748,2648,0
7796,10178,15,1,2,2,4,0,0,0,0,0,0,2192,355,3543,1119,335,362,85,4488,1124,0,0,0,0
7797,10179,15,1,2,1,19,1,1,1,1,2,1,9749,2250,1565,3627,2758,1002,2777,1647,4533,0,850,5228,0
7798,10180,10,1,2,1,26,2,2,2,2,2,2,8881,9314,9683,10476,10731,11347,2402,1620,2761,2022,4142,0,0
7799,10181,10,1,1,2,7,2,2,2,2,2,2,6346,5566,4782,4770,4872,4400,1182,764,425,456,699,0,0
7800,10183,15,1,2,1,13,4,2,2,2,2,2,9579,9842,10222,8452,6991,5661,2402,2375,857,1783,3210,0,0
7801,10184,0,0,1,2,2,2,2,2,2,2,2,3875,4074,3927,3479,3588,4030,947,1129,430,553,1370,0,0
7802,10185,19,1,1,2,17,2,2,2,2,2,2,15108,15170,15295,15338,15189,15030,2949,2920,2433,2441,2526,2460,0
7803,10186,7,1,1,2,12,2,2,2,2,2,2,10637,10827,11206,11723,11848,11958,1619,2375,1533,1783,2425,1463,0
7804,10187,21,0,2,1,24,2,2,2,2,2,2,15553,15545,13196,13437,13444,13361,2972,2331,1811,1880,1765,1650,0
7805,10188,32,0,2,1,16,2,2,2,2,2,2,19412,18944,18774,18433,17897,17629,4243,4131,4032,3835,3950,3479,0
7806,10189,5,1,2,1,1,2,2,2,2,2,3,10687,10801,11116,11624,11994,11726,1395,1592,1789,2912,0,1760,0
7807,10190,32,0,2,1,21,0,0,0,0,0,0,732,1299,316,1524,787,885,1193,0,1769,651,701,735,0
7808,10191,8,0,2,2,5,2,2,2,2,2,2,14993,15103,15200,9212,9431,9499,3218,2975,1049,1147,1146,913,0
7809,10193,25,0,1,1,19,1,1,1,1,1,1,512,557,566,554,578,408,285,267,336,362,93,0,0
7810,10194,22,0,1,1,12,0,1,1,0,0,0,273,1799,316,317,335,362,2039,0,0,0,0,0,0
7811,10195,25,1,1,2,16,1,1,1,1,1,1,1166,2249,4073,317,5687,13612,2770,4862,0,5056,5703,3250,0
7812,10196,5,1,2,1,3,2,2,2,2,2,3,10968,10907,10095,9535,9289,8991,1545,1119,1000,2053,0,1081,0
7813,10197,26,1,1,1,17,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,0
7814,10198,5,0,2,1,24,2,2,2,2,2,0,4517,4665,3281,2273,335,362,807,645,63,0,0,0,0
7815,10199,2,0,2,2,4,1,1,2,2,2,0,510,3026,3435,3295,335,362,3868,1592,1769,0,2624,0,0
7816,10200,0,0,2,2,2,2,2,2,2,2,0,1573,3189,3261,3120,335,362,3314,645,430,0,0,0,0
7817,10201,34,1,2,2,12,3,0,0,1,2,2,143,63,60,16061,11979,11867,0,0,6369,1579,1526,1760,0
7818,10202,17,0,2,2,13,2,2,2,2,2,2,17242,17025,16990,16917,16662,16343,4041,3985,3189,3173,3456,2886,0
7819,10203,2,0,2,2,42,4,4,6,6,5,5,1332,1357,1348,1331,1363,1467,0,0,0,0,0,0,0
7820,10204,8,0,2,1,8,2,2,4,2,2,2,10449,10844,10867,11369,11524,11457,2903,0,1296,1783,1401,1761,0
7821,10205,24,1,2,1,11,1,1,1,1,1,1,2553,3551,2942,2920,2931,2952,4868,3784,3842,3679,3595,3617,0
7822,10206,15,1,2,2,7,2,2,2,2,2,2,11636,11181,11596,12086,12232,12432,2039,2375,1769,1783,2425,1760,0
7823,10207,20,0,2,1,13,2,2,2,2,2,2,18089,18857,18750,18408,18033,17784,6621,4037,3993,3871,3885,4264,0
7824,10208,30,0,1,2,12,2,1,2,2,2,1,1313,3773,2182,825,177,3756,4670,2375,0,0,4393,0,0
7825,10210,29,1,2,2,12,2,2,2,2,2,2,5622,4224,1900,4429,8380,8026,4957,1592,4784,5374,5293,1603,0
7826,10211,10,0,3,1,35,2,2,2,2,2,2,4883,4994,5194,5321,5531,5602,897,935,430,933,542,540,0
7827,10213,2,1,2,1,21,2,2,2,2,2,2,7142,6823,7121,7378,7141,7395,969,942,603,656,924,658,0
7828,10214,30,1,1,1,16,1,1,1,1,1,1,658,1197,917,496,924,875,1015,600,263,835,689,679,0
7829,10215,5,0,3,2,5,2,2,2,2,2,2,10950,9459,6466,6304,6133,5906,1619,1592,857,933,929,913,0
7830,10216,18,1,2,1,23,1,1,0,0,1,1,9951,302,316,317,1549,362,0,0,0,1767,0,1606,0
7831,10217,10,1,2,1,28,1,1,1,1,1,1,4748,2172,628,3371,3702,3893,2644,326,4327,4328,4384,4738,0
7832,10218,8,1,2,2,17,4,2,2,4,2,2,6992,7279,6283,5364,5637,5507,1619,2025,0,1783,1755,2417,0
7833,10219,21,0,1,1,21,2,2,2,2,2,2,16786,16145,15665,15141,14409,13662,3088,3024,2511,3011,2425,2417,0
7834,10220,8,0,3,1,21,3,0,0,0,0,1,273,302,316,317,335,3420,0,0,0,0,3863,913,0
7835,10221,24,1,1,2,10,2,2,2,2,2,3,14098,14262,14439,14618,14876,14826,3088,2509,2362,4374,2983,2970,0
7836,10222,10,0,2,2,6,2,2,2,2,2,2,4758,4451,3306,2361,2437,5252,2039,801,2511,143,4816,169,0
7837,10223,17,0,2,2,6,1,1,1,1,1,1,526,569,582,569,593,631,299,282,355,380,370,369,0
7838,10224,32,0,1,1,24,0,0,0,0,0,0,10390,7663,4647,4130,1715,5606,6133,5251,4839,2019,4994,5360,0
7839,10225,20,1,3,1,17,2,2,2,1,1,3,13710,18371,16795,5431,8040,4639,6713,6256,5406,5344,0,5312,0
